log_id,user_id,session_start,session_end,duration_sec,upload_bytes,download_bytes,src_ip,dest_domain,dest_ip,protocol,category,is_abnormal
1255,4,2024-10-15 12:54:34,2024-10-15 13:38:34,2640,209839,1888553,10.217.196.223,netflix.com,148.114.242.185,HTTPS,休闲,0
1256,4,2024-10-15 06:09:00,2024-10-15 07:01:00,3120,94538,1134463,10.101.232.112,icourse163.org,173.168.97.164,HTTPS,学习,0
1257,4,2024-12-28 02:29:18,2024-12-28 04:14:18,6300,44691,849148,10.235.187.13,weibo.com,48.34.3.97,HTTPS,社交,0
1258,4,2024-12-28 21:43:23,2024-12-28 21:53:23,600,9045,117591,10.12.136.46,ieee.org,33.209.128.47,HTTPS,学习,0
1259,4,2024-12-28 18:22:26,2024-12-28 20:23:26,7260,202568,2633390,10.18.57.92,netflix.com,202.98.211.26,HTTPS,休闲,0
1260,4,2024-12-28 01:34:47,2024-12-28 01:43:47,540,17440,104646,10.48.64.187,icourse163.org,151.223.81.231,HTTPS,学习,0
1261,4,2024-10-21 18:40:31,2024-10-21 20:25:31,6300,175482,2632234,10.234.124.236,coursera.org,116.253.50.237,HTTPS,学习,0
1262,4,2024-10-21 23:36:29,2024-10-22 00:09:29,1980,8561,128423,10.19.75.156,ieee.org,193.76.17.167,HTTPS,学习,0
1263,4,2024-10-21 08:24:32,2024-10-21 08:44:32,1200,18079,235039,10.216.205.6,github.com,41.63.43.62,HTTPS,其他,0
1264,4,2024-10-21 21:47:16,2024-10-21 22:13:16,1560,16220,275748,10.59.98.147,coursera.org,190.142.217.150,HTTPS,学习,0
1265,4,2024-10-24 23:19:39,2024-10-24 23:31:39,720,22570,248276,10.25.191.147,cnki.net,87.220.213.203,HTTPS,学习,0
1266,4,2024-11-22 05:13:48,2024-11-22 07:35:48,8520,212558,1913022,10.141.23.155,wiley.com,57.89.69.144,HTTPS,学习,0
1267,4,2024-11-22 17:43:18,2024-11-22 18:15:18,1920,20980,209808,10.9.212.169,coursera.org,93.98.240.19,HTTPS,学习,0
1268,4,2024-11-22 14:17:17,2024-11-22 15:19:17,3720,158208,2214914,10.49.113.58,sina.com.cn,117.129.232.172,HTTPS,新闻,0
1269,4,2024-10-10 06:45:20,2024-10-10 07:36:20,3060,50766,659961,10.235.215.163,weibo.com,108.237.67.103,HTTPS,社交,0
1270,4,2024-10-10 15:21:34,2024-10-10 15:26:34,300,30635,122543,10.175.174.82,docker.com,19.144.118.10,HTTPS,其他,0
1271,4,2024-10-10 14:52:28,2024-10-10 15:38:28,2760,41117,781236,10.107.87.173,163.com,39.74.188.130,HTTPS,新闻,0
1272,4,2024-11-26 01:16:25,2024-11-26 02:50:25,5640,108482,650893,10.249.176.22,wiley.com,111.5.112.148,HTTPS,学习,0
1273,4,2024-11-26 10:47:33,2024-11-26 11:44:33,3420,95610,1338540,10.231.239.8,sina.com.cn,198.164.155.199,HTTPS,新闻,0
1274,4,2024-11-26 16:39:37,2024-11-26 16:55:37,960,11032,187558,10.212.11.193,coursera.org,155.219.216.17,HTTPS,学习,0
1275,4,2024-11-26 23:35:47,2024-11-27 01:19:47,6240,191380,3062081,10.67.193.156,cnki.net,202.154.176.194,HTTPS,学习,0
1276,4,2024-11-26 00:06:25,2024-11-26 00:27:25,1260,23526,164685,10.148.91.222,icourse163.org,61.195.202.96,HTTPS,学习,0
1277,4,2025-01-01 19:49:49,2025-01-01 21:54:49,7500,552212,8283189,10.111.214.231,youtube.com,85.225.204.25,HTTPS,休闲,0
1278,4,2025-01-01 21:17:20,2025-01-01 21:40:20,1380,29531,413446,10.200.115.220,ieee.org,165.158.204.251,HTTPS,学习,0
1279,4,2025-01-01 09:31:48,2025-01-01 10:26:48,3300,83418,1501528,10.80.90.103,douban.com,110.140.7.130,HTTPS,社交,0
1280,4,2024-10-14 09:00:34,2024-10-14 09:11:34,660,78538,706849,10.50.196.149,netflix.com,39.44.210.154,HTTPS,休闲,0
1281,4,2024-10-14 13:26:26,2024-10-14 13:58:26,1920,61297,674267,10.70.41.154,douban.com,161.94.27.156,HTTPS,社交,0
1282,4,2024-10-14 17:46:26,2024-10-14 18:24:26,2280,69232,761555,10.85.241.176,tencent.com,66.45.13.194,HTTPS,休闲,0
1283,4,2024-10-14 21:23:01,2024-10-14 23:37:01,8040,398177,3981770,10.82.234.95,taobao.com,182.17.82.6,HTTPS,购物,0
1284,4,2024-10-14 15:11:30,2024-10-14 15:35:30,1440,30835,400856,10.33.15.53,qq.com,119.193.99.215,HTTPS,社交,0
1285,4,2024-09-16 12:29:29,2024-09-16 13:03:29,2040,48714,876861,10.123.90.250,dangdang.com,77.82.227.202,HTTPS,购物,0
1286,4,2024-09-16 16:32:41,2024-09-16 17:26:41,3240,74317,1040446,10.81.125.119,douban.com,7.42.151.78,HTTPS,社交,0
1287,4,2024-12-29 18:00:47,2024-12-29 19:48:47,6480,49361,839142,10.240.197.19,icourse163.org,87.93.83.24,HTTPS,学习,0
1288,4,2025-01-06 22:16:56,2025-01-06 22:42:56,1560,327012,1308052,10.224.246.212,iqiyi.com,113.136.73.85,HTTPS,休闲,0
1289,4,2024-10-07 18:18:51,2024-10-07 19:13:51,3300,372472,1862365,10.186.204.184,github.com,26.246.208.58,HTTPS,其他,0
1290,4,2024-10-07 23:40:41,2024-10-07 23:48:41,480,18051,126363,10.53.74.217,ieee.org,65.184.219.74,HTTPS,学习,0
1291,4,2024-10-07 18:48:52,2024-10-07 19:51:52,3780,234556,1641899,10.86.187.106,cnki.net,209.31.10.187,HTTPS,学习,0
1292,4,2024-12-23 10:09:58,2024-12-23 10:24:58,900,23743,237440,10.135.49.85,cnki.net,74.60.121.148,HTTPS,学习,0
1293,4,2024-12-23 13:29:57,2024-12-23 14:36:57,4020,230396,2764760,10.175.151.177,github.com,67.179.182.180,HTTPS,其他,0
1294,4,2024-12-23 10:21:50,2024-12-23 11:42:50,4860,147989,1775868,10.18.71.38,wiley.com,47.232.189.150,HTTPS,学习,0
1295,4,2024-12-23 14:18:01,2024-12-23 14:29:01,660,12069,181044,10.149.157.242,ieee.org,33.60.116.34,HTTPS,学习,0
1296,4,2024-10-31 18:36:40,2024-10-31 18:48:40,720,16617,299109,10.150.79.191,qq.com,163.211.87.98,HTTPS,社交,0
1297,4,2024-10-31 18:09:38,2024-10-31 18:23:38,840,21779,261358,10.116.14.218,coursera.org,153.179.150.158,HTTPS,学习,0
1298,4,2024-10-31 21:37:19,2024-10-31 21:47:19,600,15068,180823,10.186.207.123,qq.com,48.249.109.165,HTTPS,社交,0
1299,4,2025-01-12 23:57:10,2025-01-13 00:46:10,2940,61877,866289,10.191.193.222,ieee.org,99.9.52.18,HTTPS,学习,0
1300,4,2025-01-12 21:41:10,2025-01-12 22:32:10,3060,208613,3963661,10.194.7.172,iqiyi.com,99.3.9.33,HTTPS,休闲,0
1301,4,2025-01-12 11:21:14,2025-01-12 11:57:14,2160,81093,648745,10.142.61.167,taobao.com,197.152.98.105,HTTPS,购物,0
1302,4,2025-01-12 18:22:31,2025-01-12 18:34:31,720,89175,356701,10.116.103.94,qq.com,205.159.22.15,HTTPS,社交,0
1303,4,2025-01-12 23:25:40,2025-01-12 23:59:40,2040,63474,380846,10.138.40.249,icourse163.org,54.199.100.153,HTTPS,学习,0
1304,4,2025-01-12 18:28:36,2025-01-12 18:54:36,1560,60256,723077,10.93.125.59,taobao.com,215.189.71.180,HTTPS,购物,0
1305,4,2024-12-07 15:11:02,2024-12-07 15:28:02,1020,62861,377166,10.97.32.232,douban.com,115.222.177.68,HTTPS,社交,0
1306,4,2024-09-08 08:33:19,2024-09-08 09:06:19,1980,28133,309472,10.244.237.26,qq.com,137.236.240.136,HTTPS,社交,0
1307,4,2024-09-08 18:56:50,2024-09-08 19:13:50,1020,27141,162848,10.100.244.30,dangdang.com,68.87.47.246,HTTPS,购物,0
1308,4,2024-09-08 10:05:30,2024-09-08 10:39:30,2040,42647,426477,10.249.153.146,douban.com,223.188.132.212,HTTPS,社交,0
1309,4,2024-09-08 21:37:27,2024-09-08 22:10:27,1980,33813,608648,10.99.233.1,taobao.com,167.122.12.221,HTTPS,购物,0
1310,4,2024-09-01 16:48:26,2024-09-01 17:34:26,2760,114225,1028028,10.168.247.132,weixin.qq.com,191.107.36.255,HTTPS,社交,0
1311,4,2024-09-01 14:41:19,2024-09-01 15:33:19,3120,83184,915025,10.174.140.174,cnki.net,133.111.203.29,HTTPS,学习,0
1312,4,2024-12-14 13:32:19,2024-12-14 13:56:19,1440,54457,490114,10.249.3.82,zhihu.com,137.25.241.199,HTTPS,社交,0
1313,4,2024-12-14 10:30:31,2024-12-14 10:41:31,660,8463,143872,10.155.48.237,ifeng.com,101.62.153.188,HTTPS,新闻,0
1314,4,2024-11-18 14:21:40,2024-11-18 15:17:40,3360,151088,1510890,10.55.118.55,wiley.com,70.179.9.133,HTTPS,学习,0
1315,4,2024-11-18 19:32:19,2024-11-18 19:55:19,1380,22894,434993,10.52.153.238,cnki.net,159.254.114.28,HTTPS,学习,0
1316,4,2024-11-18 21:13:36,2024-11-18 21:53:36,2400,128525,1285256,10.202.87.219,tencent.com,40.42.132.198,HTTPS,休闲,0
1317,4,2024-11-18 16:39:42,2024-11-18 17:13:42,2040,27329,519256,10.213.137.59,jd.com,117.141.116.146,HTTPS,购物,0
1318,4,2024-09-10 21:30:59,2024-09-10 22:25:59,3300,93171,1211224,10.170.181.213,163.com,42.140.183.71,HTTPS,新闻,0
1319,4,2024-09-10 12:28:19,2024-09-10 16:28:19,14400,987997,16795949,10.2.206.15,netflix.com,113.151.11.203,HTTPS,休闲,0
1320,4,2024-09-10 20:22:41,2024-09-10 20:47:41,1500,28932,347189,10.9.103.54,wiley.com,135.157.68.16,HTTPS,学习,0
1321,4,2024-09-10 12:18:53,2024-09-10 12:44:53,1560,64321,1093459,10.195.166.143,netflix.com,29.38.107.28,HTTPS,休闲,0
1322,4,2024-09-30 12:47:12,2024-09-30 13:11:12,1440,64361,1158511,10.140.54.20,tencent.com,173.19.10.38,HTTPS,休闲,0
1323,4,2024-09-30 12:10:20,2024-09-30 15:14:20,11040,273722,5200726,10.23.199.177,coursera.org,132.249.157.81,HTTPS,学习,0
1324,4,2024-11-12 15:15:17,2024-11-12 17:38:17,8580,375383,2627682,10.28.175.71,wiley.com,190.208.51.8,HTTPS,学习,0
1325,4,2024-11-12 09:23:28,2024-11-12 11:06:28,6180,195450,1563608,10.37.166.251,zhihu.com,71.120.168.154,HTTPS,社交,0
1326,4,2024-11-12 17:52:09,2024-11-12 18:15:09,1380,24062,240630,10.45.224.63,wiley.com,212.126.69.186,HTTPS,学习,0
1327,4,2024-11-12 20:36:34,2024-11-12 21:18:34,2520,44126,573648,10.11.71.198,cnki.net,140.147.112.57,HTTPS,学习,0
1328,4,2024-12-10 15:55:50,2024-12-10 16:22:50,1620,38360,575412,10.228.109.48,icourse163.org,75.6.107.179,HTTPS,学习,0
1329,4,2024-12-10 09:29:14,2024-12-10 10:26:14,3420,89534,895344,10.132.130.155,cnki.net,33.198.224.18,HTTPS,学习,0
1330,4,2024-12-10 11:08:07,2024-12-10 11:36:07,1680,92919,1765465,10.24.30.234,bilibili.com,184.63.147.118,HTTPS,休闲,0
1331,4,2024-12-10 18:23:01,2024-12-10 18:47:01,1440,154189,770945,10.167.251.73,zhihu.com,9.249.164.8,HTTPS,社交,0
1332,4,2024-12-22 21:21:40,2024-12-22 21:58:40,2220,89314,535885,10.57.81.205,docker.com,135.101.208.134,HTTPS,其他,0
1333,4,2024-11-19 13:54:54,2024-11-19 14:34:54,2400,19534,351614,10.97.37.197,ieee.org,211.114.242.251,HTTPS,学习,0
1334,4,2024-11-19 01:52:17,2024-11-19 03:51:17,7140,255084,2040679,10.169.37.47,wiley.com,67.249.84.115,HTTPS,学习,0
1335,4,2024-11-19 14:21:29,2024-11-19 14:59:29,2280,60041,1020705,10.10.205.148,ieee.org,71.159.115.3,HTTPS,学习,0
1336,4,2024-11-10 20:00:39,2024-11-10 20:53:39,3180,81205,893260,10.165.218.39,pinduoduo.com,160.218.138.103,HTTPS,购物,0
1337,4,2024-11-10 16:54:14,2024-11-10 20:28:14,12840,1426237,19967329,10.234.102.198,netflix.com,85.82.171.129,HTTPS,休闲,0
1338,4,2024-11-10 17:59:22,2024-11-10 18:26:22,1620,87154,697232,10.105.157.47,dangdang.com,17.67.138.69,HTTPS,购物,0
1339,4,2024-11-11 09:01:34,2024-11-11 09:20:34,1140,10939,164091,10.35.167.223,icourse163.org,161.21.162.216,HTTPS,学习,0
1340,4,2024-11-14 13:59:14,2024-11-14 14:45:14,2760,39895,359064,10.217.138.60,cnki.net,192.91.29.106,HTTPS,学习,0
1341,4,2024-11-14 15:49:22,2024-11-14 16:27:22,2280,8565,154179,10.63.192.7,coursera.org,157.82.218.157,HTTPS,学习,0
1342,4,2024-09-11 18:55:47,2024-09-11 19:27:47,1920,18327,329895,10.224.204.51,wiley.com,171.112.243.199,HTTPS,学习,0
1343,4,2024-09-20 16:49:24,2024-09-20 17:01:24,720,31867,286808,10.62.83.194,youtube.com,219.216.40.39,HTTPS,休闲,0
1344,4,2024-10-25 07:07:31,2024-10-25 07:46:31,2340,54976,769664,10.212.97.54,coursera.org,20.133.8.165,HTTPS,学习,0
1345,4,2024-10-25 02:51:32,2024-10-25 03:43:32,3120,190171,1331200,10.233.8.2,github.com,198.124.221.59,HTTPS,其他,0
1346,4,2024-10-18 19:51:26,2024-10-18 20:45:26,3240,179948,1259638,10.181.184.243,wiley.com,57.89.161.70,HTTPS,学习,0
1347,4,2024-09-05 09:53:04,2024-09-05 10:31:04,2280,126847,1649020,10.117.43.167,163.com,223.178.63.33,HTTPS,新闻,0
1348,4,2024-09-05 22:56:30,2024-09-05 23:19:30,1380,55927,671130,10.165.23.37,iqiyi.com,184.60.32.146,HTTPS,休闲,0
1349,4,2024-09-05 06:11:36,2024-09-05 06:25:36,840,11569,92557,10.71.240.196,qq.com,132.243.70.86,HTTPS,社交,0
1350,4,2024-09-05 15:03:38,2024-09-05 15:11:38,480,9650,125454,10.190.212.211,icourse163.org,105.66.127.194,HTTPS,学习,0
1351,4,2024-09-05 14:26:11,2024-09-05 15:53:11,5220,156613,1252906,10.92.186.226,coursera.org,209.108.191.114,HTTPS,学习,0
1352,4,2024-10-11 08:50:10,2024-10-11 09:09:10,1140,34753,451802,10.206.191.233,bilibili.com,117.106.4.139,HTTPS,休闲,0
1353,4,2024-10-11 19:39:20,2024-10-11 20:01:20,1320,21818,305461,10.14.240.9,weixin.qq.com,124.101.178.41,HTTPS,社交,0
1354,4,2024-11-04 20:58:26,2024-11-04 21:11:26,780,17216,154948,10.80.51.4,stackoverflow.com,16.244.130.234,HTTPS,其他,0
1355,4,2024-11-04 17:57:14,2024-11-04 18:33:14,2160,159919,959516,10.57.243.119,netflix.com,216.73.241.191,HTTPS,休闲,0
1356,4,2024-10-22 22:54:57,2024-10-22 23:59:57,3900,484437,1937748,10.159.243.121,douban.com,221.140.197.147,HTTPS,社交,0
1357,4,2024-10-22 22:08:20,2024-10-22 22:43:20,2100,152824,1069772,10.244.252.192,163.com,185.208.169.185,HTTPS,新闻,0
1358,4,2024-10-22 20:12:08,2024-10-22 20:28:08,960,40073,320585,10.115.42.191,zhihu.com,207.173.18.228,HTTPS,社交,0
1359,4,2024-12-12 08:45:25,2024-12-12 10:04:25,4740,681979,4773855,10.127.115.65,bilibili.com,97.224.39.83,HTTPS,休闲,0
1360,4,2024-12-12 18:46:42,2024-12-12 18:51:42,300,5987,107774,10.136.67.84,qq.com,9.212.71.49,HTTPS,社交,0
1361,4,2024-12-12 09:23:42,2024-12-12 09:56:42,1980,107321,536605,10.197.24.204,sohu.com,75.190.112.1,HTTPS,新闻,0
1362,4,2024-12-12 06:11:00,2024-12-12 07:39:00,5280,147723,1624956,10.82.203.83,stackoverflow.com,11.47.186.203,HTTPS,其他,0
1363,4,2024-11-23 17:36:30,2024-11-23 17:48:30,720,51783,517835,10.207.231.55,weibo.com,99.5.85.189,HTTPS,社交,0
1364,4,2024-11-23 21:39:16,2024-11-23 22:41:16,3720,389361,4672333,10.172.172.229,iqiyi.com,206.3.129.63,HTTPS,休闲,0
1365,4,2024-11-23 21:16:21,2024-11-23 23:08:21,6720,545256,9814610,10.49.175.196,youtube.com,218.155.139.204,HTTPS,休闲,0
1366,4,2024-11-23 09:16:04,2024-11-23 10:00:04,2640,247618,990475,10.64.48.59,zhihu.com,148.11.165.83,HTTPS,社交,0
1367,4,2024-12-30 23:53:07,2024-12-31 00:55:07,3720,164792,2142299,10.64.177.79,iqiyi.com,209.228.222.135,HTTPS,休闲,0
1368,4,2024-12-30 13:27:35,2024-12-30 13:51:35,1440,50086,450775,10.203.99.37,sohu.com,79.206.94.175,HTTPS,新闻,0
1369,4,2024-12-30 19:49:01,2024-12-30 21:04:01,4500,69379,1040692,10.77.24.205,coursera.org,21.198.213.153,HTTPS,学习,0
1370,4,2024-12-30 15:23:34,2024-12-30 15:42:34,1140,104263,938375,10.191.81.26,tencent.com,132.247.246.48,HTTPS,休闲,0
1371,4,2024-12-30 13:40:40,2024-12-30 13:46:40,360,19387,155097,10.217.103.72,qq.com,100.201.7.143,HTTPS,社交,0
1372,4,2024-10-27 11:25:18,2024-10-27 11:40:18,900,35036,595618,10.243.239.83,weibo.com,29.218.81.23,HTTPS,社交,0
1373,4,2024-10-27 23:46:19,2024-10-28 00:38:19,3120,59885,778513,10.106.34.16,youtube.com,183.114.200.166,HTTPS,休闲,0
1374,4,2024-10-27 02:08:09,2024-10-27 04:10:09,7320,471436,5185804,10.200.81.166,douban.com,39.112.73.74,HTTPS,社交,0
1375,4,2024-10-27 16:25:37,2024-10-27 16:31:37,360,6116,91741,10.36.115.247,douban.com,16.32.89.200,HTTPS,社交,0
1376,5,2024-10-06 14:54:29,2024-10-06 15:51:29,3420,512820,2564105,10.204.221.172,npmjs.com,56.211.13.249,HTTPS,其他,0
1377,5,2024-12-12 19:13:36,2024-12-12 20:11:36,3480,23347,326865,10.50.149.236,icourse163.org,55.255.149.207,HTTPS,学习,0
1378,5,2024-10-02 15:51:01,2024-10-02 19:51:01,14400,496258,5955097,10.183.176.91,wiley.com,169.196.41.15,HTTPS,学习,0
1379,5,2024-10-02 10:17:28,2024-10-02 11:54:28,5820,45771,549263,10.82.107.143,coursera.org,197.166.82.225,HTTPS,学习,0
1380,5,2024-10-09 23:41:20,2024-10-10 01:14:20,5580,212603,1913427,10.255.45.86,ieee.org,200.119.132.202,HTTPS,学习,0
1381,5,2024-10-09 19:39:34,2024-10-09 20:12:34,1980,45053,585689,10.51.46.164,weixin.qq.com,173.219.255.41,HTTPS,社交,0
1382,5,2024-12-23 10:20:39,2024-12-23 10:47:39,1620,138265,2212250,10.103.135.220,iqiyi.com,173.105.131.165,HTTPS,休闲,0
1383,5,2024-12-23 15:22:21,2024-12-23 15:29:21,420,64494,580450,10.86.165.5,iqiyi.com,167.28.67.83,HTTPS,休闲,0
1384,5,2024-12-23 16:12:37,2024-12-23 17:28:37,4560,118390,1539070,10.91.203.159,icourse163.org,1.127.85.74,HTTPS,学习,0
1385,5,2024-12-23 18:12:05,2024-12-23 19:01:05,2940,52203,835249,10.134.74.184,baidu.com,136.41.234.92,HTTPS,新闻,0
1386,5,2024-12-23 09:34:22,2024-12-23 10:02:22,1680,35800,572802,10.53.150.158,pinduoduo.com,176.185.65.82,HTTPS,购物,0
1387,5,2024-12-23 20:05:20,2024-12-23 20:44:20,2340,78664,393320,10.125.79.171,ieee.org,109.30.125.162,HTTPS,学习,0
1388,5,2024-12-23 02:01:31,2024-12-23 03:09:31,4080,333467,3668146,10.125.115.113,netflix.com,110.244.7.142,HTTPS,休闲,0
1389,5,2024-10-07 11:09:00,2024-10-07 11:25:00,960,65544,262180,10.247.224.107,qq.com,212.58.1.206,HTTPS,社交,0
1390,5,2024-10-07 20:35:36,2024-10-07 21:11:36,2160,88826,1421230,10.198.133.181,tencent.com,8.46.254.12,HTTPS,休闲,0
1391,5,2024-10-07 23:51:51,2024-10-08 00:23:51,1920,46246,693705,10.120.163.139,weixin.qq.com,182.253.96.61,HTTPS,社交,0
1392,5,2024-11-10 05:04:44,2024-11-10 05:11:44,420,8717,95887,10.65.49.252,pinduoduo.com,64.207.77.166,HTTPS,购物,0
1393,5,2024-11-10 12:45:30,2024-11-10 13:21:30,2160,98975,1088733,10.178.114.120,dangdang.com,186.222.121.14,HTTPS,购物,0
1394,5,2024-11-10 04:36:53,2024-11-10 04:42:53,360,4035,72639,10.254.223.17,pinduoduo.com,108.174.32.24,HTTPS,购物,0
1395,5,2024-11-10 21:01:35,2024-11-10 21:12:35,660,140621,703107,10.177.244.223,youtube.com,59.238.53.179,HTTPS,休闲,0
1396,5,2024-11-10 13:04:43,2024-11-10 13:27:43,1380,79168,950020,10.129.14.183,youtube.com,8.214.136.148,HTTPS,休闲,0
1397,5,2024-11-23 14:31:27,2024-11-23 14:48:27,1020,77353,773537,10.231.158.138,tencent.com,15.181.236.64,HTTPS,休闲,0
1398,5,2024-11-23 19:21:14,2024-11-23 20:28:14,4020,191413,3254022,10.73.161.221,weixin.qq.com,204.149.20.204,HTTPS,社交,0
1399,5,2024-11-23 22:39:03,2024-11-24 00:32:03,6780,513817,3082907,10.32.211.187,taobao.com,102.26.12.212,HTTPS,购物,0
1400,5,2024-11-23 17:46:12,2024-11-23 18:21:12,2100,117210,1054896,10.92.15.167,qq.com,69.244.175.104,HTTPS,社交,0
1401,5,2024-11-23 07:46:07,2024-11-23 07:54:07,480,4457,71325,10.198.208.98,wiley.com,123.12.201.130,HTTPS,学习,0
1402,5,2024-11-21 16:08:54,2024-11-21 16:47:54,2340,58367,758781,10.181.90.182,douban.com,178.223.134.86,HTTPS,社交,0
1403,5,2024-09-16 21:56:16,2024-09-16 22:50:16,3240,100235,1202828,10.205.102.59,douban.com,61.115.127.221,HTTPS,社交,0
1404,5,2024-09-16 18:41:40,2024-09-16 19:07:40,1560,22924,160470,10.131.10.226,cnki.net,114.6.11.47,HTTPS,学习,0
1405,5,2024-11-06 11:03:35,2024-11-06 11:45:35,2520,48431,339024,10.86.0.247,ieee.org,17.32.223.184,HTTPS,学习,0
1406,5,2024-10-10 06:00:00,2024-10-10 06:36:00,2160,397811,1591248,10.191.35.245,tencent.com,124.99.6.50,HTTPS,休闲,0
1407,5,2024-10-10 20:12:40,2024-10-10 21:27:40,4500,184307,1843072,10.176.49.224,jd.com,214.65.105.4,HTTPS,购物,0
1408,5,2024-11-07 07:38:23,2024-11-07 08:27:23,2940,178471,3212494,10.90.76.209,youtube.com,65.73.252.193,HTTPS,休闲,0
1409,5,2024-11-07 15:01:39,2024-11-07 15:33:39,1920,68051,476358,10.159.149.28,douban.com,74.56.64.208,HTTPS,社交,0
1410,5,2024-11-07 13:43:11,2024-11-07 13:53:11,600,34154,239081,10.254.98.155,wikipedia.org,123.16.221.152,HTTPS,其他,0
1411,5,2024-11-07 19:39:58,2024-11-07 19:48:58,540,41856,669710,10.229.59.172,youtube.com,137.55.139.243,HTTPS,休闲,0
1412,5,2024-11-07 09:04:21,2024-11-07 10:07:21,3780,243059,2673652,10.251.96.204,tencent.com,116.79.37.6,HTTPS,休闲,0
1413,5,2024-09-14 10:02:22,2024-09-14 10:21:22,1140,10497,199444,10.50.46.170,wiley.com,161.87.206.25,HTTPS,学习,0
1414,5,2024-09-14 15:58:33,2024-09-14 16:51:33,3180,78028,1248457,10.102.144.83,cnki.net,156.218.59.48,HTTPS,学习,0
1415,5,2024-11-20 19:28:48,2024-11-20 20:13:48,2700,43183,734113,10.206.222.97,sina.com.cn,199.178.252.157,HTTPS,新闻,0
1416,5,2024-11-20 10:31:01,2024-11-20 11:18:01,2820,136245,2588660,10.199.156.128,bilibili.com,128.233.22.236,HTTPS,休闲,0
1417,5,2024-11-20 19:49:43,2024-11-20 20:08:43,1140,43565,217825,10.96.45.79,163.com,79.44.120.75,HTTPS,新闻,0
1418,5,2024-11-16 02:47:57,2024-11-16 03:06:57,1140,54048,756673,10.24.14.13,docker.com,178.255.230.209,HTTPS,其他,0
1419,5,2024-11-16 13:24:12,2024-11-16 14:02:12,2280,260284,1301421,10.222.91.131,pinduoduo.com,200.6.75.241,HTTPS,购物,0
1420,5,2024-10-31 10:43:44,2024-10-31 12:09:44,5160,111005,777035,10.234.95.229,cnki.net,57.134.60.144,HTTPS,学习,0
1421,5,2024-10-31 22:45:20,2024-11-01 02:09:20,12240,172377,3275178,10.105.7.12,qq.com,138.122.133.183,HTTPS,社交,0
1422,5,2024-09-30 06:13:57,2024-09-30 06:29:57,960,145939,583760,10.123.169.253,iqiyi.com,223.155.165.61,HTTPS,休闲,0
1423,5,2024-09-30 16:24:52,2024-09-30 16:52:52,1680,33249,532000,10.22.79.37,qq.com,22.86.57.54,HTTPS,社交,0
1424,5,2024-09-30 16:15:39,2024-09-30 16:28:39,780,13893,236183,10.158.104.241,ieee.org,112.32.67.133,HTTPS,学习,0
1425,5,2024-11-24 19:26:44,2024-11-24 19:48:44,1320,12384,210535,10.193.142.216,163.com,78.8.76.205,HTTPS,新闻,0
1426,5,2024-10-27 08:52:49,2024-10-27 09:21:49,1740,167140,668561,10.202.21.179,qq.com,91.237.56.185,HTTPS,社交,0
1427,5,2024-10-27 19:08:42,2024-10-27 19:14:42,360,25772,180410,10.59.81.231,iqiyi.com,147.247.211.26,HTTPS,休闲,0
1428,5,2024-10-27 17:04:11,2024-10-27 18:23:11,4740,452523,5430286,10.203.145.138,iqiyi.com,86.162.235.45,HTTPS,休闲,0
1429,5,2024-10-27 06:18:54,2024-10-27 07:05:54,2820,104687,732809,10.202.103.244,cnki.net,208.213.72.131,HTTPS,学习,0
1430,5,2025-01-11 06:35:54,2025-01-11 07:14:54,2340,179641,898206,10.240.245.28,weibo.com,87.21.144.8,HTTPS,社交,0
1431,5,2025-01-11 14:14:02,2025-01-11 14:33:02,1140,61960,371766,10.123.223.158,weibo.com,191.220.9.127,HTTPS,社交,0
1432,5,2025-01-11 20:28:47,2025-01-11 21:00:47,1920,198422,992112,10.96.107.186,netflix.com,150.217.44.45,HTTPS,休闲,0
1433,5,2025-01-11 12:02:36,2025-01-11 13:17:36,4500,154912,2168780,10.128.89.90,netflix.com,103.241.163.169,HTTPS,休闲,0
1434,5,2024-12-15 22:12:57,2024-12-15 22:37:57,1500,74203,593626,10.149.32.58,iqiyi.com,60.67.175.57,HTTPS,休闲,0
1435,5,2024-12-15 16:40:12,2024-12-15 16:48:12,480,13553,243964,10.12.225.18,qq.com,11.225.219.67,HTTPS,社交,0
1436,5,2025-01-03 16:38:33,2025-01-03 18:06:33,5280,152525,1220200,10.162.29.29,coursera.org,84.196.246.205,HTTPS,学习,0
1437,5,2025-01-03 12:26:33,2025-01-03 13:10:33,2640,100780,907023,10.164.189.10,taobao.com,220.245.221.222,HTTPS,购物,0
1438,5,2024-11-09 19:57:06,2024-11-09 20:46:06,2940,64848,259394,10.29.198.197,coursera.org,210.78.235.92,HTTPS,学习,0
1439,5,2024-12-05 07:07:54,2024-12-05 07:30:54,1380,105491,527457,10.37.10.167,zhihu.com,16.192.118.145,HTTPS,社交,0
1440,5,2024-12-05 21:59:36,2024-12-05 22:03:36,240,13398,214368,10.230.121.175,iqiyi.com,215.96.212.182,HTTPS,休闲,0
1441,5,2024-11-18 07:39:16,2024-11-18 08:21:16,2520,181213,3261838,10.245.78.117,iqiyi.com,112.157.178.34,HTTPS,休闲,0
1442,5,2024-11-18 12:56:23,2024-11-18 15:49:23,10380,270248,2432234,10.198.131.226,zhihu.com,121.150.7.60,HTTPS,社交,0
1443,5,2024-11-18 17:23:47,2024-11-18 17:53:47,1800,23301,302924,10.73.21.118,jd.com,23.16.126.189,HTTPS,购物,0
