borrow_id,user_id,book_isbn,book_title,category,borrow_date,due_date,return_date,renew_count,library_branch
843,460,978-7-139,学术参考资料,I247,2025-09-09,2025-10-09,2025-10-01,0,主图书馆
844,460,978-7-899,学术参考资料,I247,2025-11-13,2025-12-13,2025-12-06,0,主图书馆
845,460,978-7-197,学术参考资料,I247,2025-11-20,2025-12-20,2025-12-03,0,主图书馆
846,460,978-7-691,学术参考资料,I247,2025-09-22,2025-10-22,2025-10-08,0,主图书馆
847,461,978-7-647,学术参考资料,I247,2025-09-18,2025-10-18,2025-09-27,0,主图书馆
848,461,978-7-303,学术参考资料,TP31,2025-09-24,2025-10-24,2025-10-11,0,主图书馆
849,461,978-7-595,学术参考资料,TP31,2025-11-08,2025-12-08,2025-11-29,0,主图书馆
850,463,978-7-657,学术参考资料,TP31,2025-11-03,2025-12-03,2025-11-20,0,主图书馆
851,463,978-7-364,学术参考资料,TP31,2025-11-27,2025-12-27,2025-12-07,0,主图书馆
852,463,978-7-324,学术参考资料,I247,2025-11-02,2025-12-02,2025-11-24,0,主图书馆
853,463,978-7-170,学术参考资料,TP31,2025-12-20,2026-01-19,2026-01-14,0,主图书馆
854,463,978-7-287,学术参考资料,I247,2025-12-23,2026-01-22,2026-01-11,0,主图书馆
855,464,978-7-744,学术参考资料,I247,2025-09-18,2025-10-18,2025-09-30,0,主图书馆
856,464,978-7-621,学术参考资料,TP31,2025-09-13,2025-10-13,2025-09-26,0,主图书馆
857,464,978-7-751,学术参考资料,I247,2025-12-21,2026-01-20,2025-12-27,0,主图书馆
858,464,978-7-650,学术参考资料,TP31,2025-09-12,2025-10-12,2025-10-05,0,主图书馆
859,464,978-7-817,学术参考资料,I247,2025-09-03,2025-10-03,2025-09-27,0,主图书馆
860,466,978-7-841,学术参考资料,I247,2025-12-14,2026-01-13,2025-12-27,0,主图书馆
861,466,978-7-496,学术参考资料,TP31,2025-09-23,2025-10-23,2025-09-28,0,主图书馆
862,469,978-7-115,学术参考资料,TP31,2025-09-05,2025-10-05,2025-09-23,0,主图书馆
863,471,978-7-754,学术参考资料,TP31,2025-10-28,2025-11-27,2025-11-22,0,主图书馆
864,473,978-7-125,学术参考资料,I247,2025-11-15,2025-12-15,2025-11-27,0,主图书馆
865,473,978-7-757,学术参考资料,TP31,2025-12-02,2026-01-01,2025-12-18,0,主图书馆
866,473,978-7-658,学术参考资料,TP31,2025-10-21,2025-11-20,2025-11-11,0,主图书馆
867,474,978-7-962,学术参考资料,I247,2025-09-05,2025-10-05,2025-09-29,0,主图书馆
868,475,978-7-839,学术参考资料,TP31,2025-09-20,2025-10-20,2025-10-04,0,主图书馆
869,475,978-7-324,学术参考资料,TP31,2025-10-29,2025-11-28,2025-11-08,0,主图书馆
870,475,978-7-503,学术参考资料,TP31,2025-09-03,2025-10-03,2025-09-25,0,主图书馆
871,475,978-7-842,学术参考资料,I247,2025-09-15,2025-10-15,2025-09-27,0,主图书馆
872,477,978-7-397,学术参考资料,TP31,2025-11-09,2025-12-09,2025-11-23,0,主图书馆
873,477,978-7-197,学术参考资料,TP31,2025-10-25,2025-11-24,2025-11-17,0,主图书馆
874,477,978-7-349,学术参考资料,TP31,2025-10-23,2025-11-22,2025-11-03,0,主图书馆
875,480,978-7-335,学术参考资料,I247,2025-10-24,2025-11-23,2025-11-14,0,主图书馆
876,480,978-7-734,学术参考资料,I247,2025-09-14,2025-10-14,2025-09-21,0,主图书馆
877,483,978-7-202,学术参考资料,I247,2025-09-06,2025-10-06,2025-09-28,0,主图书馆
878,483,978-7-761,学术参考资料,I247,2025-11-02,2025-12-02,2025-11-13,0,主图书馆
879,484,978-7-185,学术参考资料,TP31,2025-10-29,2025-11-28,2025-11-16,0,主图书馆
880,484,978-7-429,学术参考资料,TP31,2025-09-24,2025-10-24,2025-10-19,0,主图书馆
881,484,978-7-588,学术参考资料,TP31,2025-09-02,2025-10-02,2025-09-15,0,主图书馆
882,484,978-7-228,学术参考资料,I247,2025-10-12,2025-11-11,2025-10-21,0,主图书馆
883,484,978-7-331,学术参考资料,TP31,2025-12-14,2026-01-13,2025-12-23,0,主图书馆
884,487,978-7-589,学术参考资料,I247,2025-12-04,2026-01-03,2025-12-14,0,主图书馆
885,487,978-7-686,学术参考资料,I247,2025-11-07,2025-12-07,2025-11-22,0,主图书馆
886,487,978-7-796,学术参考资料,TP31,2025-10-09,2025-11-08,2025-11-03,0,主图书馆
887,487,978-7-630,学术参考资料,I247,2025-12-05,2026-01-04,2025-12-17,0,主图书馆
888,487,978-7-977,学术参考资料,I247,2025-12-01,2025-12-31,2025-12-23,0,主图书馆
889,488,978-7-243,学术参考资料,I247,2025-09-18,2025-10-18,2025-09-27,0,主图书馆
890,488,978-7-495,学术参考资料,I247,2025-09-15,2025-10-15,2025-09-22,0,主图书馆
891,491,978-7-306,学术参考资料,TP31,2025-12-23,2026-01-22,2025-12-30,0,主图书馆
892,491,978-7-847,学术参考资料,I247,2025-11-26,2025-12-26,2025-12-10,0,主图书馆
893,491,978-7-586,学术参考资料,I247,2025-10-09,2025-11-08,2025-10-26,0,主图书馆
894,492,978-7-391,学术参考资料,I247,2025-11-19,2025-12-19,2025-11-26,0,主图书馆
895,492,978-7-770,学术参考资料,TP31,2025-09-05,2025-10-05,2025-09-24,0,主图书馆
896,492,978-7-102,学术参考资料,TP31,2025-10-26,2025-11-25,2025-11-12,0,主图书馆
897,493,978-7-630,学术参考资料,TP31,2025-10-06,2025-11-05,2025-10-26,0,主图书馆
898,493,978-7-932,学术参考资料,I247,2025-11-30,2025-12-30,2025-12-20,0,主图书馆
899,494,978-7-261,学术参考资料,TP31,2025-10-20,2025-11-19,2025-11-11,0,主图书馆
900,496,978-7-742,学术参考资料,TP31,2025-10-18,2025-11-17,2025-10-28,0,主图书馆
901,496,978-7-132,学术参考资料,TP31,2025-11-11,2025-12-11,2025-11-28,0,主图书馆
902,496,978-7-601,学术参考资料,TP31,2025-11-07,2025-12-07,2025-11-27,0,主图书馆
903,498,978-7-290,学术参考资料,I247,2025-12-24,2026-01-23,2025-12-29,0,主图书馆
904,498,978-7-363,学术参考资料,TP31,2025-10-21,2025-11-20,2025-10-31,0,主图书馆
905,503,978-7-496,学术参考资料,TP31,2025-11-20,2025-12-20,2025-12-09,0,主图书馆
906,503,978-7-139,学术参考资料,I247,2025-09-05,2025-10-05,2025-09-25,0,主图书馆
907,503,978-7-414,学术参考资料,I247,2025-11-12,2025-12-12,2025-11-28,0,主图书馆
908,503,978-7-217,学术参考资料,TP31,2025-10-13,2025-11-12,2025-10-20,0,主图书馆
909,503,978-7-525,学术参考资料,I247,2025-09-28,2025-10-28,2025-10-08,0,主图书馆
910,504,978-7-560,学术参考资料,I247,2025-11-26,2025-12-26,2025-12-02,0,主图书馆
911,504,978-7-382,学术参考资料,TP31,2025-12-11,2026-01-10,2025-12-16,0,主图书馆
912,504,978-7-860,学术参考资料,I247,2025-10-16,2025-11-15,2025-10-30,0,主图书馆
913,504,978-7-621,学术参考资料,TP31,2025-10-31,2025-11-30,2025-11-11,0,主图书馆
914,506,978-7-143,学术参考资料,I247,2025-10-28,2025-11-27,2025-11-04,0,主图书馆
915,506,978-7-424,学术参考资料,TP31,2025-11-10,2025-12-10,2025-12-05,0,主图书馆
916,508,978-7-533,学术参考资料,TP31,2025-09-04,2025-10-04,2025-09-26,0,主图书馆
917,510,978-7-356,学术参考资料,TP31,2025-09-26,2025-10-26,2025-10-04,0,主图书馆
918,510,978-7-687,学术参考资料,TP31,2025-12-11,2026-01-10,2025-12-17,0,主图书馆
919,514,978-7-392,学术参考资料,TP31,2025-10-03,2025-11-02,2025-10-25,0,主图书馆
920,514,978-7-140,学术参考资料,I247,2025-11-09,2025-12-09,2025-11-30,0,主图书馆
921,514,978-7-845,学术参考资料,I247,2025-10-22,2025-11-21,2025-11-06,0,主图书馆
922,514,978-7-939,学术参考资料,TP31,2025-09-11,2025-10-11,2025-09-19,0,主图书馆
923,514,978-7-544,学术参考资料,TP31,2025-10-27,2025-11-26,2025-11-10,0,主图书馆
924,515,978-7-235,学术参考资料,TP31,2025-09-12,2025-10-12,2025-10-04,0,主图书馆
925,515,978-7-797,学术参考资料,TP31,2025-09-14,2025-10-14,2025-09-28,0,主图书馆
926,515,978-7-730,学术参考资料,I247,2025-10-14,2025-11-13,2025-11-02,0,主图书馆
927,515,978-7-618,学术参考资料,I247,2025-12-07,2026-01-06,2025-12-18,0,主图书馆
928,515,978-7-889,学术参考资料,I247,2025-09-06,2025-10-06,2025-09-24,0,主图书馆
929,516,978-7-607,学术参考资料,I247,2025-09-17,2025-10-17,2025-09-30,0,主图书馆
930,516,978-7-246,学术参考资料,TP31,2025-11-23,2025-12-23,2025-12-18,0,主图书馆
931,516,978-7-163,学术参考资料,I247,2025-10-29,2025-11-28,2025-11-10,0,主图书馆
932,516,978-7-455,学术参考资料,I247,2025-10-12,2025-11-11,2025-10-22,0,主图书馆
933,517,978-7-391,学术参考资料,TP31,2025-09-23,2025-10-23,2025-10-12,0,主图书馆
934,518,978-7-840,学术参考资料,I247,2025-09-14,2025-10-14,2025-09-28,0,主图书馆
935,520,978-7-581,学术参考资料,I247,2025-10-17,2025-11-16,2025-10-28,0,主图书馆
936,525,978-7-675,学术参考资料,I247,2025-10-07,2025-11-06,2025-10-14,0,主图书馆
937,525,978-7-505,学术参考资料,I247,2025-11-12,2025-12-12,2025-11-25,0,主图书馆
938,525,978-7-985,学术参考资料,I247,2025-12-03,2026-01-02,2025-12-26,0,主图书馆
939,525,978-7-425,学术参考资料,I247,2025-12-09,2026-01-08,2025-12-29,0,主图书馆
940,525,978-7-214,学术参考资料,TP31,2025-11-04,2025-12-04,2025-11-16,0,主图书馆
941,527,978-7-596,学术参考资料,TP31,2025-10-21,2025-11-20,2025-11-10,0,主图书馆
942,527,978-7-780,学术参考资料,I247,2025-11-13,2025-12-13,2025-12-05,0,主图书馆
943,527,978-7-998,学术参考资料,TP31,2025-11-04,2025-12-04,2025-11-24,0,主图书馆
944,528,978-7-310,学术参考资料,I247,2025-09-22,2025-10-22,2025-10-13,0,主图书馆
945,528,978-7-788,学术参考资料,TP31,2025-10-30,2025-11-29,2025-11-18,0,主图书馆
946,528,978-7-895,学术参考资料,I247,2025-11-06,2025-12-06,2025-11-12,0,主图书馆
947,528,978-7-956,学术参考资料,I247,2025-12-18,2026-01-17,2026-01-08,0,主图书馆
948,529,978-7-496,学术参考资料,TP31,2025-09-17,2025-10-17,2025-09-28,0,主图书馆
949,529,978-7-267,学术参考资料,TP31,2025-09-11,2025-10-11,2025-09-25,0,主图书馆
950,529,978-7-182,学术参考资料,TP31,2025-12-10,2026-01-09,2025-12-28,0,主图书馆
951,534,978-7-563,学术参考资料,I247,2025-11-02,2025-12-02,2025-11-26,0,主图书馆
952,534,978-7-346,学术参考资料,TP31,2025-12-03,2026-01-02,2025-12-15,0,主图书馆
953,534,978-7-412,学术参考资料,TP31,2025-10-14,2025-11-13,2025-10-23,0,主图书馆
954,534,978-7-289,学术参考资料,I247,2025-09-23,2025-10-23,2025-10-02,0,主图书馆
955,538,978-7-280,学术参考资料,I247,2025-12-20,2026-01-19,2025-12-31,0,主图书馆
956,538,978-7-301,学术参考资料,TP31,2025-11-11,2025-12-11,2025-11-27,0,主图书馆
957,539,978-7-320,学术参考资料,I247,2025-11-03,2025-12-03,2025-11-23,0,主图书馆
958,539,978-7-335,学术参考资料,I247,2025-09-11,2025-10-11,2025-09-19,0,主图书馆
959,540,978-7-789,学术参考资料,TP31,2025-10-06,2025-11-05,2025-10-27,0,主图书馆
960,540,978-7-345,学术参考资料,TP31,2025-10-04,2025-11-03,2025-10-14,0,主图书馆
961,540,978-7-520,学术参考资料,I247,2025-11-02,2025-12-02,2025-11-16,0,主图书馆
962,540,978-7-681,学术参考资料,I247,2025-09-09,2025-10-09,2025-10-02,0,主图书馆
963,542,978-7-732,学术参考资料,I247,2025-12-08,2026-01-07,2025-12-17,0,主图书馆
964,542,978-7-696,学术参考资料,I247,2025-10-09,2025-11-08,2025-10-26,0,主图书馆
965,542,978-7-961,学术参考资料,I247,2025-09-26,2025-10-26,2025-10-06,0,主图书馆
966,543,978-7-833,学术参考资料,TP31,2025-10-11,2025-11-10,2025-10-26,0,主图书馆
967,544,978-7-195,学术参考资料,I247,2025-10-23,2025-11-22,2025-11-03,0,主图书馆
968,544,978-7-619,学术参考资料,TP31,2025-10-12,2025-11-11,2025-10-28,0,主图书馆
969,545,978-7-206,学术参考资料,I247,2025-09-15,2025-10-15,2025-09-25,0,主图书馆
970,545,978-7-624,学术参考资料,I247,2025-10-12,2025-11-11,2025-11-02,0,主图书馆
971,545,978-7-607,学术参考资料,I247,2025-12-26,2026-01-25,2025-12-31,0,主图书馆
972,545,978-7-295,学术参考资料,TP31,2025-09-20,2025-10-20,2025-10-07,0,主图书馆
973,545,978-7-616,学术参考资料,I247,2025-10-03,2025-11-02,2025-10-20,0,主图书馆
974,546,978-7-874,学术参考资料,I247,2025-12-19,2026-01-18,2025-12-31,0,主图书馆
975,546,978-7-620,学术参考资料,I247,2025-09-24,2025-10-24,2025-09-30,0,主图书馆
976,547,978-7-432,学术参考资料,TP31,2025-09-29,2025-10-29,2025-10-10,0,主图书馆
977,547,978-7-248,学术参考资料,I247,2025-12-17,2026-01-16,2026-01-02,0,主图书馆
978,547,978-7-600,学术参考资料,I247,2025-12-16,2026-01-15,2026-01-07,0,主图书馆
979,547,978-7-770,学术参考资料,TP31,2025-11-04,2025-12-04,2025-11-27,0,主图书馆
980,547,978-7-834,学术参考资料,TP31,2025-12-11,2026-01-10,2025-12-22,0,主图书馆
981,548,978-7-239,学术参考资料,I247,2025-12-03,2026-01-02,2025-12-24,0,主图书馆
982,549,978-7-352,学术参考资料,I247,2025-12-06,2026-01-05,2025-12-11,0,主图书馆
983,549,978-7-243,学术参考资料,TP31,2025-11-25,2025-12-25,2025-11-30,0,主图书馆
984,549,978-7-276,学术参考资料,TP31,2025-10-15,2025-11-14,2025-11-07,0,主图书馆
985,549,978-7-739,学术参考资料,TP31,2025-09-20,2025-10-20,2025-10-07,0,主图书馆
986,551,978-7-899,学术参考资料,TP31,2025-11-27,2025-12-27,2025-12-18,0,主图书馆
987,551,978-7-323,学术参考资料,I247,2025-09-26,2025-10-26,2025-10-19,0,主图书馆
988,551,978-7-965,学术参考资料,TP31,2025-11-17,2025-12-17,2025-11-26,0,主图书馆
989,551,978-7-422,学术参考资料,I247,2025-11-10,2025-12-10,2025-11-20,0,主图书馆
990,551,978-7-800,学术参考资料,I247,2025-09-01,2025-10-01,2025-09-24,0,主图书馆
991,552,978-7-834,学术参考资料,I247,2025-10-14,2025-11-13,2025-11-06,0,主图书馆
992,552,978-7-339,学术参考资料,TP31,2025-10-24,2025-11-23,2025-11-03,0,主图书馆
993,552,978-7-923,学术参考资料,TP31,2025-12-20,2026-01-19,2026-01-10,0,主图书馆
994,552,978-7-396,学术参考资料,I247,2025-09-03,2025-10-03,2025-09-13,0,主图书馆
995,553,978-7-789,学术参考资料,TP31,2025-09-18,2025-10-18,2025-10-05,0,主图书馆
996,553,978-7-354,学术参考资料,I247,2025-12-16,2026-01-15,2026-01-08,0,主图书馆
997,553,978-7-839,学术参考资料,TP31,2025-12-02,2026-01-01,2025-12-13,0,主图书馆
998,557,978-7-302,学术参考资料,TP31,2025-10-24,2025-11-23,2025-11-02,0,主图书馆
999,557,978-7-389,学术参考资料,I247,2025-12-27,2026-01-26,2026-01-17,0,主图书馆
1000,557,978-7-354,学术参考资料,I247,2025-09-28,2025-10-28,2025-10-13,0,主图书馆
1001,557,978-7-394,学术参考资料,I247,2025-10-24,2025-11-23,2025-11-11,0,主图书馆
1002,558,978-7-308,学术参考资料,TP31,2025-09-01,2025-10-01,2025-09-23,0,主图书馆
1003,558,978-7-161,学术参考资料,TP31,2025-10-15,2025-11-14,2025-11-01,0,主图书馆
1004,558,978-7-835,学术参考资料,TP31,2025-09-08,2025-10-08,2025-09-25,0,主图书馆
1005,558,978-7-613,学术参考资料,TP31,2025-12-21,2026-01-20,2026-01-04,0,主图书馆
1006,559,978-7-839,学术参考资料,TP31,2025-11-27,2025-12-27,2025-12-07,0,主图书馆
1007,560,978-7-274,学术参考资料,TP31,2025-11-20,2025-12-20,2025-11-25,0,主图书馆
1008,560,978-7-518,学术参考资料,I247,2025-10-15,2025-11-14,2025-10-22,0,主图书馆
1009,560,978-7-764,学术参考资料,I247,2025-10-27,2025-11-26,2025-11-17,0,主图书馆
1010,560,978-7-872,学术参考资料,I247,2025-10-22,2025-11-21,2025-11-01,0,主图书馆
1011,560,978-7-581,学术参考资料,TP31,2025-11-06,2025-12-06,2025-11-18,0,主图书馆
1012,562,978-7-408,学术参考资料,TP31,2025-11-08,2025-12-08,2025-11-30,0,主图书馆
1013,562,978-7-252,学术参考资料,I247,2025-12-13,2026-01-12,2025-12-30,0,主图书馆
1014,562,978-7-565,学术参考资料,TP31,2025-09-15,2025-10-15,2025-10-08,0,主图书馆
1015,562,978-7-951,学术参考资料,TP31,2025-09-02,2025-10-02,2025-09-19,0,主图书馆
1016,562,978-7-575,学术参考资料,TP31,2025-11-22,2025-12-22,2025-11-28,0,主图书馆
1017,563,978-7-413,学术参考资料,TP31,2025-10-08,2025-11-07,2025-10-24,0,主图书馆
1018,563,978-7-487,学术参考资料,I247,2025-10-24,2025-11-23,2025-11-06,0,主图书馆
1019,563,978-7-799,学术参考资料,I247,2025-10-02,2025-11-01,2025-10-12,0,主图书馆
1020,563,978-7-197,学术参考资料,TP31,2025-10-03,2025-11-02,2025-10-22,0,主图书馆
1021,564,978-7-897,学术参考资料,TP31,2025-11-30,2025-12-30,2025-12-08,0,主图书馆
1022,564,978-7-512,学术参考资料,TP31,2025-10-08,2025-11-07,2025-10-30,0,主图书馆
1023,564,978-7-802,学术参考资料,TP31,2025-10-10,2025-11-09,2025-10-27,0,主图书馆
1024,565,978-7-551,学术参考资料,TP31,2025-12-06,2026-01-05,2025-12-14,0,主图书馆
1025,565,978-7-140,学术参考资料,I247,2025-10-19,2025-11-18,2025-11-01,0,主图书馆
1026,565,978-7-251,学术参考资料,TP31,2025-09-11,2025-10-11,2025-09-30,0,主图书馆
1027,565,978-7-330,学术参考资料,TP31,2025-10-25,2025-11-24,2025-11-05,0,主图书馆
1028,566,978-7-193,学术参考资料,TP31,2025-12-04,2026-01-03,2025-12-15,0,主图书馆
1029,566,978-7-692,学术参考资料,I247,2025-09-29,2025-10-29,2025-10-06,0,主图书馆
1030,566,978-7-900,学术参考资料,TP31,2025-11-18,2025-12-18,2025-11-27,0,主图书馆
1031,567,978-7-645,学术参考资料,TP31,2025-11-25,2025-12-25,2025-12-08,0,主图书馆
1032,567,978-7-127,学术参考资料,I247,2025-09-21,2025-10-21,2025-10-14,0,主图书馆
1033,567,978-7-667,学术参考资料,TP31,2025-09-23,2025-10-23,2025-09-29,0,主图书馆
1034,567,978-7-387,学术参考资料,TP31,2025-10-20,2025-11-19,2025-10-28,0,主图书馆
1035,567,978-7-712,学术参考资料,TP31,2025-09-26,2025-10-26,2025-10-19,0,主图书馆
1036,570,978-7-499,学术参考资料,I247,2025-10-02,2025-11-01,2025-10-25,0,主图书馆
1037,570,978-7-326,学术参考资料,I247,2025-09-03,2025-10-03,2025-09-17,0,主图书馆
1038,570,978-7-695,学术参考资料,I247,2025-09-09,2025-10-09,2025-10-03,0,主图书馆
1039,570,978-7-613,学术参考资料,TP31,2025-10-05,2025-11-04,2025-10-16,0,主图书馆
1040,572,978-7-935,学术参考资料,I247,2025-11-24,2025-12-24,2025-12-16,0,主图书馆
1041,572,978-7-949,学术参考资料,I247,2025-10-09,2025-11-08,2025-10-14,0,主图书馆
1042,573,978-7-717,学术参考资料,TP31,2025-12-26,2026-01-25,2026-01-11,0,主图书馆
1043,573,978-7-259,学术参考资料,I247,2025-11-23,2025-12-23,2025-12-16,0,主图书馆
1044,573,978-7-603,学术参考资料,TP31,2025-09-24,2025-10-24,2025-10-01,0,主图书馆
1045,577,978-7-472,学术参考资料,TP31,2025-11-29,2025-12-29,2025-12-10,0,主图书馆
1046,577,978-7-920,学术参考资料,TP31,2025-09-02,2025-10-02,2025-09-10,0,主图书馆
1047,577,978-7-337,学术参考资料,TP31,2025-11-02,2025-12-02,2025-11-22,0,主图书馆
1048,577,978-7-128,学术参考资料,TP31,2025-09-24,2025-10-24,2025-10-18,0,主图书馆
1049,579,978-7-530,学术参考资料,TP31,2025-11-11,2025-12-11,2025-11-28,0,主图书馆
1050,579,978-7-192,学术参考资料,TP31,2025-12-16,2026-01-15,2025-12-30,0,主图书馆
1051,579,978-7-108,学术参考资料,I247,2025-10-18,2025-11-17,2025-11-08,0,主图书馆
1052,579,978-7-332,学术参考资料,TP31,2025-12-12,2026-01-11,2025-12-23,0,主图书馆
1053,580,978-7-378,学术参考资料,TP31,2025-11-15,2025-12-15,2025-12-01,0,主图书馆
1054,583,978-7-514,学术参考资料,TP31,2025-11-28,2025-12-28,2025-12-19,0,主图书馆
1055,583,978-7-886,学术参考资料,I247,2025-11-03,2025-12-03,2025-11-19,0,主图书馆
1056,585,978-7-919,学术参考资料,TP31,2025-12-05,2026-01-04,2025-12-30,0,主图书馆
1057,585,978-7-113,学术参考资料,TP31,2025-11-24,2025-12-24,2025-12-09,0,主图书馆
1058,586,978-7-780,学术参考资料,TP31,2025-11-06,2025-12-06,2025-12-01,0,主图书馆
1059,586,978-7-534,学术参考资料,TP31,2025-10-23,2025-11-22,2025-10-29,0,主图书馆
1060,586,978-7-251,学术参考资料,I247,2025-09-21,2025-10-21,2025-09-27,0,主图书馆
1061,586,978-7-559,学术参考资料,I247,2025-12-25,2026-01-24,2026-01-11,0,主图书馆
1062,587,978-7-414,学术参考资料,I247,2025-10-18,2025-11-17,2025-11-12,0,主图书馆
1063,588,978-7-490,学术参考资料,I247,2025-11-19,2025-12-19,2025-12-14,0,主图书馆
1064,588,978-7-416,学术参考资料,I247,2025-09-12,2025-10-12,2025-09-17,0,主图书馆
1065,588,978-7-482,学术参考资料,TP31,2025-09-28,2025-10-28,2025-10-04,0,主图书馆
1066,589,978-7-135,学术参考资料,TP31,2025-09-10,2025-10-10,2025-09-17,0,主图书馆
1067,589,978-7-705,学术参考资料,I247,2025-10-24,2025-11-23,2025-11-07,0,主图书馆
1068,590,978-7-317,学术参考资料,I247,2025-10-11,2025-11-10,2025-10-22,0,主图书馆
1069,590,978-7-642,学术参考资料,TP31,2025-11-19,2025-12-19,2025-12-14,0,主图书馆
1070,590,978-7-983,学术参考资料,I247,2025-11-25,2025-12-25,2025-12-03,0,主图书馆
1071,591,978-7-438,学术参考资料,I247,2025-12-20,2026-01-19,2026-01-03,0,主图书馆
1072,591,978-7-794,学术参考资料,TP31,2025-09-18,2025-10-18,2025-09-29,0,主图书馆
1073,591,978-7-991,学术参考资料,I247,2025-10-15,2025-11-14,2025-11-02,0,主图书馆
1074,591,978-7-145,学术参考资料,TP31,2025-09-19,2025-10-19,2025-09-30,0,主图书馆
1075,591,978-7-375,学术参考资料,I247,2025-10-02,2025-11-01,2025-10-16,0,主图书馆
1076,593,978-7-394,学术参考资料,I247,2025-09-03,2025-10-03,2025-09-28,0,主图书馆
1077,593,978-7-963,学术参考资料,TP31,2025-12-12,2026-01-11,2026-01-01,0,主图书馆
1078,593,978-7-801,学术参考资料,I247,2025-12-25,2026-01-24,2025-12-31,0,主图书馆
1079,593,978-7-869,学术参考资料,TP31,2025-10-29,2025-11-28,2025-11-03,0,主图书馆
1080,594,978-7-553,学术参考资料,I247,2025-10-04,2025-11-03,2025-10-27,0,主图书馆
1081,594,978-7-960,学术参考资料,TP31,2025-11-19,2025-12-19,2025-12-11,0,主图书馆
1082,594,978-7-574,学术参考资料,TP31,2025-11-06,2025-12-06,2025-11-19,0,主图书馆
1083,595,978-7-227,学术参考资料,TP31,2025-11-21,2025-12-21,2025-12-12,0,主图书馆
1084,595,978-7-257,学术参考资料,TP31,2025-11-29,2025-12-29,2025-12-22,0,主图书馆
1085,595,978-7-431,学术参考资料,TP31,2025-12-23,2026-01-22,2026-01-07,0,主图书馆
1086,596,978-7-516,学术参考资料,I247,2025-09-24,2025-10-24,2025-10-05,0,主图书馆
1087,598,978-7-276,学术参考资料,I247,2025-11-08,2025-12-08,2025-11-29,0,主图书馆
1088,599,978-7-672,学术参考资料,TP31,2025-11-16,2025-12-16,2025-12-03,0,主图书馆
1089,599,978-7-697,学术参考资料,TP31,2025-11-17,2025-12-17,2025-11-24,0,主图书馆
1090,599,978-7-210,学术参考资料,TP31,2025-11-12,2025-12-12,2025-11-21,0,主图书馆
1091,600,978-7-274,学术参考资料,I247,2025-09-23,2025-10-23,2025-10-11,0,主图书馆
1092,600,978-7-862,学术参考资料,TP31,2025-12-10,2026-01-09,2025-12-30,0,主图书馆
1093,600,978-7-876,学术参考资料,TP31,2025-09-10,2025-10-10,2025-09-22,0,主图书馆
1094,601,978-7-134,学术参考资料,TP31,2025-12-08,2026-01-07,2025-12-21,0,主图书馆
1095,601,978-7-169,学术参考资料,I247,2025-12-10,2026-01-09,2025-12-29,0,主图书馆
1096,601,978-7-775,学术参考资料,I247,2025-11-08,2025-12-08,2025-11-14,0,主图书馆
1097,601,978-7-837,学术参考资料,TP31,2025-12-20,2026-01-19,2025-12-30,0,主图书馆
1098,601,978-7-287,学术参考资料,TP31,2025-09-29,2025-10-29,2025-10-22,0,主图书馆
1099,603,978-7-548,学术参考资料,TP31,2025-12-05,2026-01-04,2025-12-27,0,主图书馆
1100,603,978-7-592,学术参考资料,TP31,2025-12-05,2026-01-04,2025-12-19,0,主图书馆
1101,603,978-7-312,学术参考资料,I247,2025-09-26,2025-10-26,2025-10-20,0,主图书馆
1102,603,978-7-496,学术参考资料,TP31,2025-11-24,2025-12-24,2025-12-01,0,主图书馆
1103,603,978-7-925,学术参考资料,TP31,2025-12-25,2026-01-24,2026-01-05,0,主图书馆
1104,604,978-7-603,学术参考资料,TP31,2025-09-29,2025-10-29,2025-10-21,0,主图书馆
1105,605,978-7-956,学术参考资料,I247,2025-12-08,2026-01-07,2025-12-24,0,主图书馆
1106,606,978-7-128,学术参考资料,I247,2025-09-19,2025-10-19,2025-10-01,0,主图书馆
1107,606,978-7-133,学术参考资料,TP31,2025-10-26,2025-11-25,2025-11-15,0,主图书馆
1108,607,978-7-408,学术参考资料,I247,2025-10-31,2025-11-30,2025-11-16,0,主图书馆
1109,607,978-7-732,学术参考资料,I247,2025-10-09,2025-11-08,2025-10-14,0,主图书馆
1110,607,978-7-384,学术参考资料,TP31,2025-11-18,2025-12-18,2025-12-06,0,主图书馆
1111,608,978-7-852,学术参考资料,TP31,2025-10-13,2025-11-12,2025-10-19,0,主图书馆
1112,608,978-7-740,学术参考资料,I247,2025-11-20,2025-12-20,2025-12-04,0,主图书馆
1113,608,978-7-301,学术参考资料,TP31,2025-12-03,2026-01-02,2025-12-08,0,主图书馆
1114,608,978-7-206,学术参考资料,TP31,2025-11-15,2025-12-15,2025-12-01,0,主图书馆
1115,610,978-7-221,学术参考资料,I247,2025-11-08,2025-12-08,2025-12-03,0,主图书馆
1116,610,978-7-943,学术参考资料,I247,2025-10-03,2025-11-02,2025-10-25,0,主图书馆
1117,611,978-7-513,学术参考资料,I247,2025-10-07,2025-11-06,2025-10-19,0,主图书馆
1118,613,978-7-639,学术参考资料,I247,2025-11-29,2025-12-29,2025-12-18,0,主图书馆
1119,613,978-7-537,学术参考资料,I247,2025-12-05,2026-01-04,2025-12-12,0,主图书馆
1120,613,978-7-220,学术参考资料,TP31,2025-11-15,2025-12-15,2025-11-30,0,主图书馆
1121,613,978-7-487,学术参考资料,TP31,2025-11-13,2025-12-13,2025-12-04,0,主图书馆
